"DA spot SC","RL actuals SC","RL MK SC","RL diff SC","VAR SC","DA spot","Trend"
-1.33750455694482,2.28143392468095,-0.593812380219639,-1.11414851425182,-1.066318180028,0.0799999999999983,5.11135165618207
-4.86044000695696,-1.97331804439269,-4.56685387787782,-4.30578002095692,-4.57629707516994,-4.75,1.326993293809
-3.6880925594016,-7.46546645348413,-8.0650292285067,-0.316629685831114,-1.05237198406442,-3.61,2.00462932872558
-4.90475816640421,-8.80325367189638,-9.46231297193351,-1.45805537684421,-2.36891616083089,-6.22,0.924303535319236
-3.15220940945004,-7.06569112534078,-7.73970141691439,0.393281810408165,-0.704374296640438,-3.39,2.71034246524204
4.02272594316564,0.124837267949498,-0.409832628407182,7.79130808793759,6.56438410141271,3.06,10.1051150553094
8.22912006810587,4.3538207393343,4.07778548621877,12.2736307057819,10.962300262253,5.17,14.6235831614142
10.9913790817374,7.02468804384346,7.25351656864008,15.4957172286118,14.2102797610369,7.91,17.8914412077968
6.13656663945789,1.88094949274969,2.89379118473598,11.3246382131818,10.2022388096014,5.27,13.9349265924386
7.77182822514643,2.84449851240792,4.93139238383997,13.6265622943805,12.9304198251813,8.12,16.797415632146
5.63783621514371,-0.461289576868719,2.95931942424661,11.9023867541753,12.0409401074545,7.48,16.0194674457493
8.23304909588619,0.66213078818161,5.53918764142801,14.7392999551647,16.0985646724702,11.4,20.005026630484
10.0362492735151,0.869731180509451,7.18097857748035,16.589790891707,19.3741688019786,11.65,23.0773101758104
17.7450426987218,7.24763881526683,14.6924148993208,24.3300562214482,28.4480967408473,17.5,31.8937401907171
18.6371174964847,7.3029772531141,15.453017199404,25.3062440126567,30.4654568536215,17.58,33.6324080391746
17.2004867779624,5.60655881542314,13.9993179802434,24.117293793974,29.9019870401982,16.77,32.7892451696256
16.2096559734839,5.02417809827567,13.1369965936304,23.7170401135496,29.5863828015331,15.34,32.2157702309184
16.5152413869786,6.57582603279715,13.7801838092037,25.0295804541932,30.3175418744707,14.14,32.7267320631958
16.1515151091169,7.86872334454528,13.8628519565134,26.0926493006126,30.3916398319367,15.18,32.6469721205659
14.6847719379783,8.00989926662017,12.8873532646206,26.2523301001586,29.593374773295,12.36,31.7296572520158
14.8556438474192,9.70868375725151,13.5387767562785,27.9439138377361,30.301623101834,9.2,32.4319709057824
8.80473209530311,5.08072408178829,7.89030132260705,22.8960123854607,24.2194093497742,8.58,26.4203623610615
8.61270457136593,5.96758604709297,7.95535025315694,22.8166979660738,23.3467907647238,9.48,25.5115462138733
9.75794108263513,7.81743885802927,9.20046650332221,23.4576774260761,23.4484150157834,10.39,25.6023830279303
9.99837424750472,8.5227427501383,9.45201073745872,22.9479444429334,22.5633488829534,7.39,24.6907066646444
9.85927385291943,8.75552968773197,9.29062934712467,22.0394408327863,21.347083840358,5.37,23.4414495640129
-2.85403586886062,-5.60352133529311,-4.08354306022008,1.56213276496205,1.221261803024,4.15,16.4451149472657
2.5766382946899,-0.301195934403899,1.33740141933214,7.43068203796746,6.92075146554046,5.9,22.8754791168008
2.43193460970056,-0.490215088451955,1.25376802946968,7.68404612226029,6.97302383668853,-0.51,23.2007686477363
5.74274298190348,2.87440153393833,4.73012629967837,11.2798723835268,10.3751531743902,2.46,26.5385930196211
5.34573287339688,2.59798064856759,4.57273572075651,11.0836146564557,9.987669282164,2.52,25.838364950448
9.55709640403317,6.99016154348867,9.13223321989454,15.3794406080565,14.1245471043693,6.51,29.4115734418614
7.62408574318705,5.26575399333763,7.6451779733563,13.4203959873508,12.05908138342,1.9,26.8211415812783
10.9590840492265,8.75005848019246,11.4204087260488,16.444131218908,15.1566114115328,11.58,29.8168164484457
2.53625733607776,0.354393805520969,3.31186496611327,7.16849949351951,6.30334881252348,4.01,21.4235727701998
4.98659029595871,2.76170722046519,5.92243466546723,8.15587138264797,8.10179067893337,5.3,23.8955849397867
6.33501352290029,4.01137772658181,7.29339095981585,7.67808903550752,8.67234709355767,8.78,25.2641119828293
1.39312170960166,-1.02366209785748,2.26847528374539,0.920336096293903,2.98697218169752,5.47,20.2640783529494
-1.48614866976518,-3.93938577739123,-0.744371584025806,-3.49674150466987,-0.509767225746621,3.51,17.0999319051487
-7.90185018525729,-10.3190515557641,-7.29395557090514,-10.9599744650264,-7.32680728418984,-1.12,10.2019833931824
-10.8577286400287,-13.1593905285017,-10.3473019019256,-14.2514542044553,-10.3539719533773,-5.03,6.68370499924033
-7.19192656256828,-9.26388412835031,-6.71818483038845,-10.0543825564602,-6.36986153399613,-3.37,9.61585549770639
-4.91815919277258,-6.71590393299709,-4.40982901173912,-6.62630496240398,-3.47188570023182,-3.58,11.3187770647814
-1.74322302651059,-3.25062719740869,-1.15315514603059,-2.29432334355004,0.337991932976898,-6.06,13.9773147715938
-4.31438493956192,-5.54793943057643,-3.60913102589145,-3.62220340870571,-1.58101906650785,-4.08,11.0397115049476
-6.07879382959253,-7.08688710625393,-5.26482766893725,-4.0577222290015,-2.71615006840052,-4.37,8.96762307423716
-4.01574465552019,-4.86551364032555,-3.16855210875685,-1.07440995923054,-0.298546552379911,0.0600000000000023,10.4178505034025
-2.68327691695133,-3.45483871597523,-1.87193383403671,0.807043830701277,1.17792321486274,2.04,11.1773265026618
-4.46486080591506,-5.20627742360198,-3.72135564022369,-0.641663592976808,-0.566030800423629,-1.42,8.88145625030262
-7.63040379185993,-8.36061063522947,-6.96588553238053,-3.55365352959557,-3.72121563211607,-5.31,5.26645024611938
-9.22002783538865,-11.5586821797524,-10.7132012128472,-5.59782427283764,-6.66283754787791,-7.93,2.4315511293841
-5.78966527133834,-8.4310746906777,-7.56675631374829,-2.05213432368494,-3.14506953310783,-7.11,6.50960070572038
-10.1589507964535,-13.0443349144015,-12.1530458161087,-6.40486601455446,-7.49835417060863,-7.84,2.44973293447372
-7.87247087866847,-10.877342619047,-9.92768455016182,-4.23726328181496,-5.30742676658678,-9.08,4.76344819718061
-6.41750079864062,-9.47394571425694,-8.45583805577702,-3.01496098681284,-4.04125077023169,-8.83,6.01950859051682
-8.15089893048073,-11.1561288267684,-10.030549421561,-5.11923326012834,-6.09098283395924,-10.1,3.75525483825485
-8.52016450322267,-11.3806295690924,-10.1007618788614,-5.97410585917543,-6.89362027227484,-8.95,2.72681799699934
-7.04744349728356,-9.70603816774048,-8.29608017488285,-5.08081737993913,-5.96689236215953,-5.51,3.56063756589357
-9.34189985796402,-11.6949718225527,-10.2431744227401,-8.00411933701055,-8.89300995268997,-8.61,0.614575487112702
-6.37812441260517,-8.15567377979398,-6.70878931536655,-5.62286843331374,-6.55786805182884,-7.57,2.76556380875229
-4.70052724146369,-5.75622672452973,-4.36326347221349,-4.45691159035036,-5.46513960667182,-5.85,3.56419336570795
-5.20698276108819,-5.43334636495194,-4.07687102935682,-5.27881132266252,-6.37718445701475,-4.85,2.29120197792767
-6.94109902451351,-6.31632820791719,-4.95389410234552,-7.12257306515941,-8.30654817736322,-4,-0.0751202567963531
-8.74298423236587,-7.32285647489548,-5.88059068539046,-8.81907974257806,-10.0776927630115,-6.69,-2.31521026830629
-7.94338009783765,-5.82684194592986,-4.17704150916196,-7.63702267914745,-8.96506689485404,-3.9,-1.62613573654858
-6.32753510996253,-3.63116434789119,-1.61777979352463,-5.32407417775737,-6.70874333686277,-4.09,0.245837311908058
-4.5923374016032,-1.4120703378613,1.09937868020691,-2.68665208947982,-4.13428841044592,-3.3,2.58127657384591
-2.4685146257101,1.26400349116293,4.32490411315143,0.335213459247033,-1.1844861187824,-4.62,5.32461019080434
2.09018175955708,6.22952349160983,9.79967567292045,5.69864012634584,4.12465807415821,-1.76,10.5586337885968
-3.19783724892742,0.999607719794415,4.91978965895688,1.02161563351818,-0.557901630733074,-2.17,5.8932568723801
-1.7956382226479,2.19543499145967,6.19445134406137,2.69549306944806,1.16909459300934,-0.18,7.45770363630479
-5.63451448063612,-2.01490096068172,1.86942147768106,-1.11160049808499,-2.55675590152065,-3.67,3.58557880182876
-4.18834265134237,-0.988044883076149,2.70021187291442,0.254749808934569,-1.10386194667196,-2.98,4.88646542698919
-5.35469654745303,-2.55711475434644,0.925692429533168,-1.0062685066263,-2.28430768154639,-2.87,3.56270988366183
-0.962643225440193,0.342534072425083,-0.156396478952164,-0.220996630455621,1.47973825627126,0.789999999999999,5.79336044818737
1.3930903893832,2.89750674762598,2.34896170087154,1.85732141721285,3.59629157616004,2.17,8.13102169262493
1.75236091148411,3.37514902937324,2.80730792526647,2.00337484381552,3.71662147209132,3.82,8.28808130410874
2.07035183423141,3.65371917039458,3.0948211519696,2.38850880828833,3.98643926604066,2.72,8.51179053933691
-0.580834805887326,0.880833972154541,0.337238310936309,-0.0428570615293573,1.37074998970193,0.26,5.77739394924262
-3.83676505463576,-2.6380306568802,-3.17343991431758,-2.70482714254113,-1.56651033633505,-5.64,2.53309946057922
-7.09134640688616,-6.28964548841861,-6.84041973014506,-4.931390087686,-4.14632450144811,-10.56,-0.395577915264425
-5.13368006974743,-4.70587486654132,-5.38404010786857,-1.64954168844221,-1.23912391493245,-6.29,2.27630596103642
-4.01799817624506,-3.84906064440215,-4.8227451158881,1.01798549689748,1.10400555906875,-3.3,4.52696639763376
-2.27361330187484,-2.41946011387873,-3.75670728288483,4.70068344789838,4.5544694675846,0.829999999999998,7.92128691045772
-0.482149571022212,-0.930664451029976,-2.6676019997791,8.52437970820291,8.23482974743478,4.32,11.5829954424692
0.287830787855508,-0.546604004315245,-2.57765666507365,11.2555127904393,10.9303070953369,3.91,14.3145599906115
-6.28511744119831,-7.59688783594519,-9.75249688928145,6.37976622791542,6.10055217247656,-3.22,9.52659428582463
-4.04372262117668,-5.93151899266757,-8.01200757971018,9.99173973573619,9.81791590062238,-2.23,13.2490624425377
-3.65809514588565,-6.2740899523399,-8.02781031257687,11.4426712055154,11.4341434314649,-4.68,14.8174497068552
-1.36807891218177,-4.90741368984716,-6.02342834703668,14.4256405992824,14.6404847147632,-4.15,17.9069560684554
2.24963113028562,-2.36365661479935,-2.65879611860224,18.6569925323664,19.1194524208267,-1.33,22.2397341579042
1.75269435430867,-4.05317467074757,-3.50438169816915,19.0452940095049,19.7331686851976,-3.22,22.7119072327726
4.26638620589253,-2.58760446172244,-1.26059834109375,22.2287008496677,23.0969728136405,-3.35,25.9856853566653
-3.10873215011607,-10.5706917089543,-8.63312143287293,14.7550955108021,15.7449442304014,-5.39,18.5554436253486
-1.74782833133269,-9.26158957968087,-7.00502046915383,15.2450219390202,16.288910634645,-1.9,18.9383789487283
-2.26742725846687,-9.43699777123249,-7.09987264777599,13.4207188290138,14.4798875827443,-1.13,17.03510212639
-1.07123431945393,-7.73741601124833,-5.43942927518588,13.2176038726343,14.2749716316377,-0.119999999999999,16.7469315006442
1.11845970515869,-5.03357287506284,-2.8028254475405,14.0702000551679,15.1275906908286,-0.0800000000000001,17.5267490267461
-0.741041817985399,-0.0225767862331683,1.04305095440099,7.88784996725144,8.42909640073748,-0.420000000000001,20.384473098715
1.44041584023226,2.15042263736148,3.3442792865482,10.5200509080206,11.0223985990936,-0.22,23.5268358310352
0.470475394834607,1.12932521195626,2.45376723006049,9.81974731486229,10.2462920314404,-2.84,22.8940380540185
1.19996013498701,1.77242406295845,3.2062944746238,10.6153924557261,10.9237555350939,-1.37,23.4045110756112
2.09205134960521,2.55781006069765,4.08173804709987,11.4120582687336,11.5685728703751,0.25,23.6507359227172
-0.247141548048073,0.104462069910697,1.68529269157687,8.86330533357669,8.82598357036585,3.88,20.2222176229254
-3.93358588446335,-3.68385736246427,-2.08516054920597,4.93484492430904,4.67078792445092,-3.17,15.3418075917028
-8.23058479957334,-7.97514878417573,-6.48348740729239,0.376239561931449,-0.0867817452092297,-11.5,10.197421885151
-2.15638245996098,-1.69560988870385,-0.539612112300656,6.12191358279474,5.56989529733438,-8.11,15.9933139087697
-2.98090070803287,-2.14745650342644,-1.55393703813456,4.85101845213729,4.35895295463903,-7.12,15.2020970161079
-4.91031483807307,-3.59830834860927,-3.7039773373705,2.40206490116118,2.08050698587396,-6.09,13.535087854927
-5.23695832277848,-3.46955478996155,-4.25490635063587,1.58714248256156,1.50818255376563,-4.53,13.5677452793342
-5.08068980633285,-2.97128764052968,-4.3086381428113,1.3104864194222,1.49064272988898,-2.24,13.9313035277549
-5.8106220794549,-3.52727240521939,-5.20835481753788,0.294474556007842,0.70528050370816,-2.79,13.2167772618204
-6.0004557687211,-3.76656789920843,-5.49649508395516,0.117517819570391,0.700271232204088,-3.5,12.9430680976101
-3.40080272232254,-1.49865278409291,-2.91482439301994,3.05811359744609,3.73099884512924,-2.28,15.2396777892547
-2.73786266880633,-1.34259860563915,-2.19647100118086,4.40176684651247,5.09561781574905,-3.71,15.691156314725
-3.35013801572732,-2.4741472884654,-2.75909998567924,4.51314454429276,5.21495982695435,-6.39,14.893392733991
1.59673759021414,1.95642539105165,2.25558204376537,10.1657647058217,10.830850058499,-4.22,19.6622498765888
-1.07094941020227,-1.19166136139334,-0.31383446355607,8.06007566979664,8.62868963251659,-5.69,16.664511291207
-5.7043806283499,-6.14377513314447,-4.88189580250547,3.54517766787813,4.01843124772476,-4.11,11.2832702535257
-6.61032987562606,-7.2144903442802,-5.74457670564469,2.47977543453088,2.87709739953214,-5.79,9.62323077232014
-4.27002058710256,-4.95114434781313,-3.37369155586812,4.5506958501981,4.88924488096921,-6.66,11.259410703678
-2.95996157032358,-3.68746723425549,-2.03737998563969,5.58656525218436,5.87934982247824,-5.83,11.9468633465627
-5.54014740915865,-6.58212764734772,-6.86985369193941,-2.16409371321102,-2.25728213306067,-4.43,8.45590090560166
-4.93628299578005,-6.21070746655868,-6.59583171425576,-1.4427128134578,-1.64917863735822,-4.9,9.62803867132066
-4.75735893499038,-6.28314753992877,-6.71922058589932,-1.21330301140306,-1.57864496920898,-6.7,9.91724675978114
-5.68150202481468,-7.41333369732772,-7.80443709285105,-2.11614910137031,-2.70191616404214,-8.55,8.75697934188594
-5.74031825976171,-7.64509034983704,-7.94677484021986,-2.18368611892727,-3.0366619669868,-7.37,8.19295296219789
-8.31859214260019,-10.3099669278904,-10.4311821558469,-4.72857817387424,-5.92627508577514,-8.46,4.81842876314176
-13.2117845053386,-15.1769563670079,-15.0248810919288,-9.49435374517207,-11.1113554475613,-13.35,-0.881463092783584
-9.98329647462826,-11.6558791331324,-11.2574976384574,-6.01502525426053,-8.0186675217645,-8.49,1.94968864477945
-10.0746853655426,-10.9967712280262,-10.4592594067663,-5.72522368359374,-7.93117487711879,-9.18,2.10868965998049
-9.98859318469782,-9.68774922924694,-9.00095789902912,-5.16381645798553,-7.31327666921202,-6.75,2.87246166584655
-9.55081473109631,-7.75504442917144,-6.94762571661098,-4.22685353221301,-6.12023438602987,-11.47,4.26314554952862
-9.90142296859051,-6.64229044254084,-5.65463130824389,-4.13725668817428,-5.64054745339712,-12.23,4.8923986779578
-6.45361801810128,-1.98932808117218,-0.742799899611477,-0.380560431308265,-1.45001652688485,-7.45,9.0626580831819
-4.15324677021685,1.10437584475392,2.70943813634125,2.09570684316135,1.41712153162946,-4.89,11.7143058108335
-4.79443255864561,0.696392740145566,2.81756708784784,1.52277101053504,1.12237930298877,-4.09,11.0241469918948
-4.69981818479453,0.330637117691648,3.16447695716929,1.53849637625208,1.26519936739132,-6.56,10.5156720256601
-2.38867538714231,1.73336530459515,5.43353247397389,3.76080098332784,3.465473677546,-3.06,12.017297299328
-0.153387619369433,3.0789250983565,7.73233011788161,5.9650456072401,5.60961350218368,-2.8,13.4655983185571
3.34174193489757,5.62393527976423,11.125268208562,9.40707174951866,8.91972206717504,-0.719999999999999,16.1854046992252
-0.678340651444287,0.558155366357283,6.58135125885205,5.20617843699132,4.52030302706007,0.390000000000001,11.2953776832724
-0.353919841950521,0.0732188616056959,6.1739139509337,5.19600214815907,4.38110065214332,2.48,10.6415397397275
-2.97932217400133,-3.10503691822446,2.75602976583375,2.18331737225716,1.31106078178387,-2.22,7.23533333608183
-4.85139869663039,-5.36149344253639,0.131011423075268,-0.0644127747653407,-0.953627082010211,-4.13,4.72575055678204
-4.78366317247227,-5.60519665383453,-0.491752733008667,-0.343299665973714,-1.23003097752734,-5.36,4.25069710081844
-6.17376066943142,-7.18243237256227,-3.96181360360616,-3.94134334505373,-4.31288070708257,-6.11,1.96082922671176
-5.30991638949499,-6.39408500036453,-2.95035197899218,-2.85799942367293,-3.17779706823819,-5.65,3.39691869123198
-2.12483188743526,-3.15822833118485,0.427064902984938,0.530692782727229,0.304758283362279,-1.58,6.93677884655005
-0.743562435304078,-1.41308263188279,2.20361535262863,2.11010643507796,2.04759432404135,-0.110000000000001,8.60289747109046
1.72158792981376,1.63091499520629,5.20710491790781,4.77524641770379,4.93109394728051,1.05,11.3042888350703
-2.34693760557819,-1.42604338644554,2.0398213982828,0.953194480399905,1.41964801614888,-1.71,7.42347243192238
-2.30380036333982,0.104379855197159,3.420075916783,1.3134134679314,2.18315012391649,-3.18,7.81414692924807
0.445742738717577,4.66287848476097,7.84355849087412,4.40697314579115,5.71088523857704,-0.189999999999998,11.2083241913791
4.2657222369142,10.4101267394535,13.4766834124753,8.48644780937208,10.1578761724502,2.17,15.8473952976187
3.98719006868251,12.0533224230235,14.9331301190193,8.25646117930926,10.1523418335629,2.39,16.1757950048081
0.62023565761719,10.4270165555288,13.0840058621418,4.76959798380793,6.76064839596371,3.34,13.2092038530115
-4.29060406738544,6.8425090934372,9.22886535209546,-0.424335216452828,1.51842903169519,0.98,8.37327555693447
-7.61450935588993,4.34497001420177,6.41758932892893,-4.14552107881537,-2.35980301565099,-2.45,4.75780675574291
-7.76285220786208,4.55319566460818,6.30030221515742,-4.7263745111708,-3.16055179707174,-3.88,4.00799272234439
-6.48709228057331,5.73330446868328,7.17429583382386,-3.85130121290102,-2.54193545028444,-5.64,4.42168908737715
-4.62471516585504,6.97358897800756,8.11932625672654,-2.3485247085824,-1.32834666612507,-5.08,5.10182192971945
-2.23490192638046,8.58553574918971,9.4853641048633,-0.209223813253871,0.545620408672036,-5.45,6.28371854117815
2.96558305295243,13.2181284587204,13.8509130563653,4.77280514477084,5.29664683655907,-2.01,10.3436011285156
4.23086776193244,13.9575951572145,14.3820242847926,5.91085808587836,6.26866648580505,0.880000000000003,10.6969500469241
-0.618577372920356,8.38673100138731,8.72793181031459,1.04318492632553,1.30612015303007,-1.74,5.17832027081843
0.542886183325784,8.66280496225853,8.99040962788347,2.17587947805519,2.3738797797869,0.149999999999999,5.73882537393005
-0.714743905751245,6.48387536504813,6.86157183492077,0.887335006245888,1.03888599006207,-0.739999999999998,4.10372442902997
-1.51188905319302,4.82340079862248,5.27951878849516,0.0611807973246492,0.177031455979154,0.239999999999998,3.0395365618135
-3.61294419191612,1.91316100946339,2.45139453575463,-2.07226262563923,-1.99387858622238,-1.84,0.708816214014082
0.00205420397256972,2.46160167009714,3.1236509629638,-0.36672184842315,-0.650724477251991,1.41,3.22064255508149
1.42262924417968,4.06334998919715,4.67797290232138,0.991171220169452,0.624014297352719,1.44,4.74272987841738
0.366068461445959,3.15031768280233,3.70132306760096,-0.0621883653494422,-0.515509770092358,1.07,3.70601253794286
1.51108615220164,4.40529492634007,4.92322288765011,1.18431634487434,0.687103082229676,0.560000000000002,4.98341256355151
-0.549057129674086,2.4323120669753,2.93401874998393,-0.732014998505537,-1.24099911448372,-0.449999999999999,3.09662771628924
1.70528807278225,4.7854123297066,5.34391473147391,1.73528983188641,1.29426629985985,-0.73,5.54795386937417
5.78824609793639,9.00624278691419,9.72258136117356,6.08825266425545,5.81473088781445,1.22,10.0047602081741
8.0946205136342,11.4801145010256,12.4941072096789,8.5262029826706,8.58247032646297,3.82,12.8135773514929
8.15244940150931,11.6789171407724,13.173411616766,8.42307507851869,9.03614074404441,7.53,13.3493759616866
9.48806188667642,13.046094587891,15.1982209681209,9.45566336592272,10.8235865413666,8.79,15.1195968080379
6.96796309104471,10.4676618616494,13.3566501845043,6.51690110061497,8.73437031982644,10.25,12.9369277492277
2.58174331813142,5.93016108300556,9.5075416567493,1.81732315841336,4.80689299055111,7.52,8.8919923779968
2.7971443461,5.91906961251369,10.0393038881712,1.92865462311583,5.50138627324559,8.5,9.44831109997936
2.51056955112476,5.37959685018442,9.85181112211269,1.81903053671631,5.72334537319578,7.74,9.51606990675013
4.94478619119197,7.58410636937339,12.1842514403463,4.8247187509605,8.7435083268271,6.24,12.3848915715186
4.61807262099436,7.0510379976301,11.4997681357669,5.56037213048959,9.10420396289567,1.97,12.6025317945672
4.51483988883313,6.8209535840285,10.977825266028,6.85443253043369,9.79686086233853,0.200000000000003,13.1962016254706
8.5208079595884,10.7224312640198,14.6305403516684,12.3477322734177,14.7141383025138,3.26,18.0440642089311
8.62067937909037,10.7658849880635,14.3936523713709,13.8230722765636,15.607355023201,2.89,18.9449118531982
4.62611148014096,6.76014557387926,10.0006211785243,10.8456703045576,12.0218936399452,-0.00999999999999801,15.3870431131883
-1.71262065770277,0.36898296939891,3.20337247310714,4.91747938669235,5.61528228999289,-1.86,8.8694555492549
-5.2973106389904,-3.28355019584827,-0.818526052016086,1.27383331228333,1.63596002738101,-3.55,4.79389062717568
-8.57615908066762,-6.63046502503376,-4.48480326339327,-2.28000384658226,-2.15759486978011,-5.59,0.890488935348543
-11.4214693427046,-9.54171463204014,-7.6808326711481,-5.44016321195477,-5.51708447552728,-7.66,-2.57762013168749
-7.73783839732465,-6.56370881784244,-5.25898410886806,-5.06920693515481,-5.75515125630715,-8.23,-0.51106681050403
-2.17482626793835,-0.888676690045493,0.447906227587591,0.56536968420993,-0.207842602936569,-3.81,5.33229604749105
-2.73017584934316,-1.35126398029365,-0.00826935903417336,0.0596919348308624,-0.785365690334675,-3.07,4.86316924936281
1.82384750432353,3.24472191912169,4.61717067541383,4.66007747291589,3.81186372697822,0.470000000000001,9.50559925647889
0.920412693082381,2.34507855051097,3.76530377424028,3.77174270893921,2.97270628665499,-0.220000000000001,8.65569362256323
0.470804139997085,1.83755691705466,3.39438519269337,3.34336448863432,2.70145621376595,-0.16,8.24770734090836
0.0130027363177518,1.25801650276541,3.07699964253789,2.93585634426041,2.57522449350825,1.11,8.02748294559271
-1.26192343747382,-0.236234627937346,2.01993422597983,1.62171348635627,1.70809381301518,-2.66,7.25510397021604
-7.63542284433807,-6.97304792589933,-4.08127546714173,-4.97665990837827,-4.23933612087981,-8.9,1.57484975070902
-4.46041605047744,-4.30439660260037,-0.654684529212933,-2.09556608200471,-0.545269141918308,-5.53,5.52661392053468
-6.54225522071138,-6.96488635697213,-2.52438637089478,-4.53089759812785,-2.10585686480986,-7.34,4.19748979270353
-6.14749977507283,-7.10955146893168,-2.01011301838349,-4.37180361039261,-1.18272385434378,-5.59,5.29073433915088
-3.51455112756408,-4.90504160988785,0.625902343148869,-1.79931270938387,1.9429542641245,-1.2,8.46955324091643
-3.20970736823353,-4.86710932999716,0.839545174347531,-1.31811782096145,2.71428446802194,0.139999999999999,9.15803562812819
1.68738469569043,-0.0189348403692176,5.57830868246726,4.11189522833085,8.11007183330573,3.91,14.332615443934
1.01419667001283,-0.477135083412259,4.65680966377453,4.39786174965085,7.96753019297574,2.25,13.7953524477598
-0.112156571381966,-1.21721415931874,3.29159398439456,4.5552807237785,7.47364168658281,0.690000000000001,12.858698068486
-4.42982401504243,-5.16183523510362,-1.23564912697314,1.60155904123351,3.90306284296454,-8.14,8.87391828912988
2.56586830245598,2.21710397243629,5.58011922870137,9.84446986836759,11.5365971710384,-3.84,16.1758922203337
-0.129466100477025,-0.0755958462400237,2.71261391122272,8.036367353432,9.10646002266368,-1.79,13.4503371193244
1.98188815051883,2.33212049197427,4.62423810888481,10.4238527953711,11.0081967314586,2.46,14.9921884034203
6.62145708971468,7.16616924968856,9.07604081006594,14.8992275092738,15.1418530667232,6.6,18.8670111618556
-2.51537090164606,-1.83992291761444,-0.22537931393488,5.40807868961009,5.40510844720757,-1.49,8.91337009233987
-2.76041020842562,-1.97879249045271,-0.619588981727127,4.78498488966778,4.57508940657891,-2.93,7.89010087130944
0.623460004355225,-0.816991023021783,1.94218106966839,4.48629663715183,3.71951170343429,-1,12.6746865552169
-0.788357727298232,-2.19607703696823,0.724762255221853,3.27550930434558,2.52053242664599,1.53,11.9086530646233
-3.17531906344509,-4.47780218011182,-1.44801144988155,1.02779342473613,0.333953647823356,0.2,9.83943878012495
-1.59533753788758,-2.70976073922601,0.37918355124877,2.63982734235054,2.09384924867224,0.13,11.4953014556934
-1.38448034051359,-2.24507244725808,0.864364491300373,2.77721807017246,2.44592562582669,-1.86,11.5706418590158
-1.01917161260195,-1.55123594543934,1.57198133147797,2.93997016486157,2.9342507300176,-2.35,11.5331944281389
-0.100367436585208,-0.250474720411268,2.91113816637708,3.53973196035208,3.97084745546386,-1.2,12.0050843510351
1.86907685183003,2.05257087253225,5.28256107192499,4.95351234390679,5.87858982229421,-0.21,13.5870861647819
7.5496939620785,7.88648814191355,11.187742913447,9.73851108264976,11.1312101948243,7.91,18.8636957115099
11.9137930552192,12.1658620695487,15.4908453137428,12.9987368750674,14.7623414112555,11.31,22.6798464918587
5.24134290153369,5.23214636153017,8.53702387672682,5.12288720560768,7.15224594985511,8.55,15.3679388020155
3.51494500624231,3.12834933057548,6.36710112636829,2.41080958552636,4.5571008042593,6.82,13.0896367417203
-6.31986951780713,-7.10900151761971,-3.982875889945,-8.05136982028684,-5.92317339583873,-1.59,2.81021646705622
-2.4863928310673,-3.63432902032031,-0.634569563584828,-4.3829559134425,-2.37745722673093,3.41,6.38189865897841
-1.52671464072024,-2.94769073006494,-0.0439938598389036,-2.96039863084356,-1.17201584354866,4.62,7.42085654116013
2.14633887786218,0.57617726021436,3.409921332596,1.92533318045932,3.39325193549123,4.88,11.5482023220935
7.3668588910103,5.74506532198799,8.58272813283951,8.8601711452056,9.98364289034023,10.69,17.6016267694108
7.69542710797076,6.04007573504332,8.9034403083784,10.9317825648635,11.7493436879997,5.71,18.8269567305417
14.186547912986,12.5692727575141,15.4745014176321,19.0636610398238,19.6305597412101,9.7,26.2228101131713
10.0533534446307,8.57660954777828,11.5100981925317,16.2892649219083,16.6581885537033,5.78,22.7876235727168
6.31965863009847,5.00246327265545,7.87223982660948,13.2621681927066,13.4814600437564,8.32,19.1018152605451
3.53657768828259,2.35956768891599,5.11972471285378,10.6742711789891,10.7835536765853,4.97,16.0477993020014
3.2949907095198,2.23473684375894,4.87402293131085,10.371698318185,10.396958176771,4.08,15.3802676013277
3.49685663044471,2.5316534880314,5.05492366605069,10.4552817716885,10.4017743544671,1.63,15.1487807377581
1.3278716672019,-4.76849811659848,-3.70389476120796,0.58473573292993,2.19169273885199,3.56,15.7864341521593
8.24854919192565,2.0910390769287,3.32079122626718,7.7497024684044,9.27877343234147,9.45,23.5367540940879
21.8064433000021,15.8606935136964,17.2440084072611,21.8058123850472,23.1519778056407,21.61,37.6462027542849
31.2248603338852,25.8469000681848,27.3062438684912,32.1447525599639,33.1639010802755,29.46,47.5392449124137
29.1049823023645,24.5593100484002,26.0372871195053,31.2281695520081,31.8073795291009,27.46,45.7917613648235
26.2692533557628,22.8876150558448,24.2658395836246,30.1015179384811,30.0793413320312,29.38,43.3389631987561
16.0148440623151,14.0623060714892,15.2045385296226,22.0662759470666,21.2974642194359,15.06,33.7537706397804
13.266818618678,12.6646115565544,13.3643631522082,21.5135289802672,20.0002488689148,11.74,31.9020428198935
13.2311828337915,13.496324791034,13.4593824310312,22.9871908377922,20.940859519689,13.39,32.661483283918
6.2076516665405,6.7377572466476,5.67922944150321,16.6036607929021,14.3630247000803,8.43,26.0396905956139
1.79283345744025,2.09424351969654,-0.12711177708292,12.0505056845141,9.89369512655207,5.73,21.6270039178505
0.461699665011873,0.168938788457821,-3.13467598287612,10.0335651352317,8.20896916652769,5.15,20.0334829227305
